scn_custom_many_tight_pl10,constructive,constructive,20260508_125251,60.058,heuristic (1078 iterations),599.0,58.9,10,0.0,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_125351,60.018,lns (1348 iterations),637.9,62.59,12,0.0,"{""time_limit_s"": 60, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""mixed"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_130014,24.953,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_heuristic,20260508_130059,45.018,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
scn_custom_many_tight_pl10,constructive,constructive,20260508_130159,60.018,heuristic (695 iterations),633.9,62.59,8,0.0,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_130259,60.048,lns (885 iterations),599.0,58.9,10,0.0,"{""time_limit_s"": 60, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""mixed"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_145028,19.258,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_heuristic,20260508_145103,34.962,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
scn_custom_many_tight_pl10,constructive,constructive_7,20260508_145203,60.001,heuristic (1224 iterations),608.5,59.65,12,0.0,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_6,20260508_145303,60.026,heuristic (1368 iterations),606.5,59.65,10,0.0,"{""time_limit_s"": 60, ""alpha"": 0.6, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive_4,20260508_145404,60.051,heuristic (1340 iterations),608.5,59.65,12,0.0,"{""time_limit_s"": 60, ""alpha"": 0.4, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_145504,60.017,lns (935 iterations),606.5,59.65,10,0.0,"{""time_limit_s"": 60, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""mixed"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_145822,1.328,optimal,0.0,261.0,0,301.0,"{""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 0.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_heuristic,20260508_145832,10.323,optimal,0.0,261.0,0,238.0,"{""min_separation"": 10.0, ""weight_makespan"": 0.0, ""weight_delay"": 0.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
