==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 8306117
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  ---------------------------------------------------------------------------------------
  igvnd_wMK   IteratedGreedyVNDJobSolver  100              1             1               
  igvnd_wDLY  IteratedGreedyVNDJobSolver  1                100           1               
  igvnd_wMOV  IteratedGreedyVNDJobSolver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
  heuristic: igvnd_wMK / igvnd_wDLY / igvnd_wMOV   (MILP rows from cache)
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
  scn_hub_medium_P5_R30_seed3        igvnd_wDLY  heuristic_   187743.00     245.00    1874.50    48         -      60.1
  scn_hub_medium_P5_R30_seed3        igvnd_wMOV  heuristic_     2348.00     248.00    2100.00     0         -      60.1
  scn_hub_medium_P5_R5_seed3         igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed3         igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed3         igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wMK   heuristic_     6774.00      66.50     118.00     6         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wDLY  heuristic_    11643.00      77.00     115.50    16         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wMOV  heuristic_      192.00      66.50     125.50     0         -      60.1
  scn_hub_tight_P5_R20_seed3         igvnd_wMK   heuristic_    13710.00     129.50     760.00     0         -      60.0
  scn_hub_tight_P5_R20_seed3         igvnd_wDLY  heuristic_    74631.50     131.50     745.00     0         -      60.1
  scn_hub_tight_P5_R20_seed3         igvnd_wMOV  heuristic_      876.50     131.50     745.00     0         -      60.2
  scn_hub_tight_P5_R30_seed3         igvnd_wMK   heuristic_    25956.50     234.50    2506.50     0         -      60.1
  scn_hub_tight_P5_R30_seed3         igvnd_wDLY  heuristic_   212801.00     241.00    2125.00    60         -      60.2
  scn_hub_tight_P5_R30_seed3         igvnd_wMOV  heuristic_     2298.00     223.50    2074.50     0         -      60.1
  scn_hub_tight_P5_R5_seed3          igvnd_wMK   heuristic_     3104.00      31.00       4.00     0         -      60.0
  scn_hub_tight_P5_R5_seed3          igvnd_wDLY  heuristic_      431.00      31.00       4.00     0         -      60.0
  scn_hub_tight_P5_R5_seed3          igvnd_wMOV  heuristic_       35.00      31.00       4.00     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMK   heuristic_     6347.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wDLY  heuristic_     9812.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMOV  heuristic_      160.00      62.50      97.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMK   heuristic_     6262.50      62.50       8.50     4         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wDLY  heuristic_       74.50      64.50       0.00    10         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMOV  heuristic_       67.00      64.50       2.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMK   heuristic_    13355.00     129.50     405.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed3    igvnd_wDLY  heuristic_    38733.50     133.50     386.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMOV  heuristic_      519.50     132.50     387.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMK   heuristic_    22826.00     214.50    1376.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed3    igvnd_wDLY  heuristic_   138578.00     228.00    1383.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMOV  heuristic_     1562.00     218.50    1343.50     0         -      60.1
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMK   heuristic_     6369.50      63.00      63.50     6         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wDLY  heuristic_     5814.50      64.50      57.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMOV  heuristic_      122.00      64.50      57.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMK   heuristic_    13298.00     126.50     636.00    12         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wDLY  heuristic_    57240.50     136.50     571.00     4         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMOV  heuristic_      702.50     128.50     574.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMK   heuristic_    23167.00     214.50    1717.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed3   igvnd_wDLY  heuristic_   174663.50     213.50    1744.50     0         -      60.0
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMOV  heuristic_     1970.00     224.50    1745.50     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMK   heuristic_     6366.50      62.50     112.50     4         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wDLY  heuristic_    10324.50      66.50     102.50     8         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMOV  heuristic_      169.00      64.50     104.50     0         -      60.1
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMK   heuristic_    13483.00     127.50     733.00     0         -      61.6
  scn_two_rows_tight_P5_R20_seed3    igvnd_wDLY  heuristic_    71049.50     133.50     709.00    16         -      60.1
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMOV  heuristic_      846.50     130.50     716.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMK   heuristic_    23034.50     210.50    1984.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wDLY  heuristic_   200126.50     226.50    1999.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMOV  heuristic_     2213.00     214.50    1998.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMK   heuristic_     7127.00      70.50      63.00    14         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wDLY  heuristic_      694.50      80.50       6.00    14         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMOV  heuristic_      118.00      86.50      31.50     0         -      60.0
  scn_chain_loose_P5_R20_seed4       igvnd_wMK   heuristic_    14360.00     138.00     516.00    44         -      60.1
  scn_chain_loose_P5_R20_seed4       igvnd_wDLY  heuristic_    45535.00     141.00     453.50    44         -      60.0
  scn_chain_loose_P5_R20_seed4       igvnd_wMOV  heuristic_      791.00     156.00     635.00     0         -      60.0
  scn_chain_loose_P5_R30_seed4       igvnd_wMK   heuristic_    26499.50     244.00    2027.50    72         -      60.1
  scn_chain_loose_P5_R30_seed4       igvnd_wDLY  heuristic_   180476.00     260.00    1801.50    66         -      60.1
  scn_chain_loose_P5_R30_seed4       igvnd_wMOV  heuristic_     2516.00     256.00    2260.00     0         -      60.1
  scn_chain_loose_P5_R5_seed4        igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wMK   heuristic_     7162.50      70.50      96.50    16         -      60.1
  scn_chain_medium_P5_R10_seed4      igvnd_wDLY  heuristic_     7897.50      81.50      78.00    16         -      60.1
  scn_chain_medium_P5_R10_seed4      igvnd_wMOV  heuristic_      191.50      86.50     105.00     0         -      60.1
  scn_chain_medium_P5_R20_seed4      igvnd_wMK   heuristic_    14744.00     139.00     796.00    48         -      60.0
  scn_chain_medium_P5_R20_seed4      igvnd_wDLY  heuristic_    68198.00     152.00     680.00    46         -      60.0
  scn_chain_medium_P5_R20_seed4      igvnd_wMOV  heuristic_     1007.00     156.00     851.00     0         -      60.0
  scn_chain_medium_P5_R30_seed4      igvnd_wMK   heuristic_    27399.50     248.00    2525.50    74         -      60.2
  scn_chain_medium_P5_R30_seed4      igvnd_wDLY  heuristic_   226741.50     265.50    2264.00    76         -      60.2
  scn_chain_medium_P5_R30_seed4      igvnd_wMOV  heuristic_     2887.00     256.00    2631.00     0         -      60.2
  scn_chain_medium_P5_R5_seed4       igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMK   heuristic_     7219.50      70.50     153.50    16         -      60.1
  scn_chain_tight_P5_R10_seed4       igvnd_wDLY  heuristic_    12695.50      81.50     126.00    14         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMOV  heuristic_      225.00      81.50     143.50     0         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wMK   heuristic_    14608.50     137.00     870.50    38         -      60.1
  scn_chain_tight_P5_R20_seed4       igvnd_wDLY  heuristic_    81528.50     144.50     813.50    34         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wMOV  heuristic_     1130.00     170.00     960.00     0         -      60.1
  scn_chain_tight_P5_R30_seed4       igvnd_wMK   heuristic_    27661.00     247.50    2845.00    66         -      60.2
  scn_chain_tight_P5_R30_seed4       igvnd_wDLY  heuristic_   243961.50     257.50    2436.50    54         -      60.1
  scn_chain_tight_P5_R30_seed4       igvnd_wMOV  heuristic_     3148.00     256.00    2892.00     0         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wMK   heuristic_     4409.00      44.00       9.00     0         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wDLY  heuristic_      153.00      47.00       1.00     6         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wMOV  heuristic_       53.00      44.00       9.00     0         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wMK   heuristic_     6792.50      67.50      34.50     8         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wDLY  heuristic_      781.50      81.50       7.00     0         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wMOV  heuristic_       84.00      76.50       7.50     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wMK   heuristic_    13425.00     128.50     575.00     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wDLY  heuristic_    40235.50     135.50     401.00     0         -      60.8
  scn_hub_loose_P5_R20_seed4         igvnd_wMOV  heuristic_      519.50     134.50     385.00     0         -      60.2
  scn_hub_loose_P5_R30_seed4         igvnd_wMK   heuristic_    26056.00     238.00    2186.00    70         -      60.2
  scn_hub_loose_P5_R30_seed4         igvnd_wDLY  heuristic_   162883.00     231.00    1626.00    52         -      60.1
  scn_hub_loose_P5_R30_seed4         igvnd_wMOV  heuristic_     1766.50     222.50    1544.00     0         -      60.5
  scn_hub_loose_P5_R5_seed4          igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMK   heuristic_     6854.50      67.50      96.50     8         -      60.1
  scn_hub_medium_P5_R10_seed4        igvnd_wDLY  heuristic_     7476.50      76.50      74.00     0         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMOV  heuristic_      150.50      76.50      74.00     0         -      60.0
  scn_hub_medium_P5_R20_seed4        igvnd_wMK   heuristic_    13869.50     131.50     703.50    16         -      60.1
  scn_hub_medium_P5_R20_seed4        igvnd_wDLY  heuristic_    60034.50     134.50     599.00     0         -      60.0
  scn_hub_medium_P5_R20_seed4        igvnd_wMOV  heuristic_      724.50     135.50     589.00     0         -      60.0
  scn_hub_medium_P5_R30_seed4        igvnd_wMK   heuristic_    25703.00     236.00    2027.00    76         -      60.1
  scn_hub_medium_P5_R30_seed4        igvnd_wDLY  heuristic_   191459.00     251.00    1911.50    58         -      60.2
  scn_hub_medium_P5_R30_seed4        igvnd_wMOV  heuristic_     2331.00     245.00    2086.00     0         -      60.1
  scn_hub_medium_P5_R5_seed4         igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMK   heuristic_     6893.50      67.50     139.50     4         -      60.1
  scn_hub_tight_P5_R10_seed4         igvnd_wDLY  heuristic_    12576.50      76.50     125.00     0         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMOV  heuristic_      201.50      76.50     125.00     0         -      60.0
  scn_hub_tight_P5_R20_seed4         igvnd_wMK   heuristic_    14095.50     132.50     835.50    10         -      60.1
  scn_hub_tight_P5_R20_seed4         igvnd_wDLY  heuristic_    72597.50     131.50     724.50    16         -      60.2
  scn_hub_tight_P5_R20_seed4         igvnd_wMOV  heuristic_      867.50     132.50     735.00     0         -      60.1
  scn_hub_tight_P5_R30_seed4         igvnd_wMK   heuristic_    26655.50     238.00    2785.50    70         -      60.1
  scn_hub_tight_P5_R30_seed4         igvnd_wDLY  heuristic_   236799.00     285.00    2364.50    64         -      60.1
  scn_hub_tight_P5_R30_seed4         igvnd_wMOV  heuristic_     2650.00     240.00    2410.00     0         -      60.1
  scn_hub_tight_P5_R5_seed4          igvnd_wMK   heuristic_     4403.00      44.00       3.00     0         -      60.0
  scn_hub_tight_P5_R5_seed4          igvnd_wDLY  heuristic_      344.00      44.00       3.00     0         -      60.0
  scn_hub_tight_P5_R5_seed4          igvnd_wMOV  heuristic_       47.00      44.00       3.00     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMK   heuristic_     6783.50      67.50      29.50     4         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wDLY  heuristic_       85.50      81.50       0.00     4         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMOV  heuristic_       81.00      72.50       8.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMK   heuristic_    13256.00     127.50     506.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wDLY  heuristic_    38404.50     134.50     382.50    20         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMOV  heuristic_      524.00     132.50     391.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMK   heuristic_    23939.50     222.00    1705.50    34         -      60.1
  scn_two_rows_loose_P5_R30_seed4    igvnd_wDLY  heuristic_   144021.50     221.50    1438.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMOV  heuristic_     1727.50     231.00    1496.50     0         -      60.1
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMK   heuristic_     6766.00      66.50     106.00    10         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wDLY  heuristic_     6934.50      76.50      68.50     8         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMOV  heuristic_      143.00      72.50      70.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMK   heuristic_    13335.50     126.50     669.50    16         -      60.1
  scn_two_rows_medium_P5_R20_seed4   igvnd_wDLY  heuristic_    57985.50     131.50     578.50     4         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMOV  heuristic_      717.50     133.50     584.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMK   heuristic_    24052.00     221.50    1902.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed4   igvnd_wDLY  heuristic_   191958.50     246.50    1917.00    12         -      60.0
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMOV  heuristic_     2040.50     223.50    1817.00     0         -      60.1
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMK   heuristic_     6804.00      66.50     148.00     6         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wDLY  heuristic_    12034.50      76.50     119.50     8         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMOV  heuristic_      194.00      72.50     121.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMK   heuristic_    13667.00     128.50     817.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed4    igvnd_wDLY  heuristic_    71453.50     133.50     713.00    20         -      60.1
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMOV  heuristic_      862.50     137.50     725.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMK   heuristic_    24337.50     222.50    2087.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed4    igvnd_wDLY  heuristic_   209170.50     220.50    2089.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMOV  heuristic_     2301.00     224.50    2076.50     0         -      60.2
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMK   heuristic_     6019.50      59.50      49.50    20         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wDLY  heuristic_      130.00      66.00       0.50    14         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMOV  heuristic_      106.00      70.00      36.00     0         -      60.0
  scn_chain_loose_P5_R20_seed5       igvnd_wMK   heuristic_    13699.00     131.50     505.00    44         -      60.2
  scn_chain_loose_P5_R20_seed5       igvnd_wDLY  heuristic_    38285.00     139.00     381.00    46         -      60.1
  scn_chain_loose_P5_R20_seed5       igvnd_wMOV  heuristic_      695.50     154.00     541.50     0         -      60.0
  scn_chain_loose_P5_R30_seed5       igvnd_wMK   heuristic_    26439.50     241.50    2213.50    76         -      60.1
  scn_chain_loose_P5_R30_seed5       igvnd_wDLY  heuristic_   177477.50     249.50    1771.50    78         -      60.2
  scn_chain_loose_P5_R30_seed5       igvnd_wMOV  heuristic_     2396.00     255.00    2141.00     0         -      60.1
  scn_chain_loose_P5_R5_seed5        igvnd_wMK   heuristic_     3204.00      32.00       0.00     4         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wDLY  heuristic_       35.00      33.00       0.00     2         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wMOV  heuristic_       33.00      33.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMK   heuristic_     6034.50      59.50      68.50    16         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wDLY  heuristic_     5782.00      70.00      57.00    12         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMOV  heuristic_      178.50      75.00     103.50     0         -      60.0
  scn_chain_medium_P5_R20_seed5      igvnd_wMK   heuristic_    13489.50     128.00     653.50    36         -      60.1
  scn_chain_medium_P5_R20_seed5      igvnd_wDLY  heuristic_    61639.50     141.50     614.50    48         -      60.0
  scn_chain_medium_P5_R20_seed5      igvnd_wMOV  heuristic_      954.50     158.00     796.50     0         -      60.1
  scn_chain_medium_P5_R30_seed5      igvnd_wMK   heuristic_    25799.00     236.00    2131.00    68         -      60.1
  scn_chain_medium_P5_R30_seed5      igvnd_wDLY  heuristic_   204226.50     264.50    2039.00    62         -      60.1
  scn_chain_medium_P5_R30_seed5      igvnd_wMOV  heuristic_     2771.00     255.00    2516.00     0         -      60.1
  scn_chain_medium_P5_R5_seed5       igvnd_wMK   heuristic_     3204.00      32.00       0.00     4         -      60.0
  scn_chain_medium_P5_R5_seed5       igvnd_wDLY  heuristic_       36.00      32.00       0.00     4         -      60.0
  scn_chain_medium_P5_R5_seed5       igvnd_wMOV  heuristic_       35.00      33.00       2.00     0         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMK   heuristic_     6074.50      59.50     110.50    14         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wDLY  heuristic_    10235.00      71.00     101.50    14         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMOV  heuristic_      244.00      71.00     173.00     0         -      60.0
  scn_chain_tight_P5_R20_seed5       igvnd_wMK   heuristic_    14041.00     132.00     805.00    36         -      60.0
  scn_chain_tight_P5_R20_seed5       igvnd_wDLY  heuristic_    71975.50     133.50     718.00    42         -      60.1
  scn_chain_tight_P5_R20_seed5       igvnd_wMOV  heuristic_     1074.50     158.50     916.00     0         -      60.0
  scn_chain_tight_P5_R30_seed5       igvnd_wMK   heuristic_    26976.00     244.50    2450.00    76         -      60.2
  scn_chain_tight_P5_R30_seed5       igvnd_wDLY  heuristic_   237265.00     241.00    2369.50    74         -      60.2
  scn_chain_tight_P5_R30_seed5       igvnd_wMOV  heuristic_     3029.00     255.00    2774.00     0         -      60.1
  scn_chain_tight_P5_R5_seed5        igvnd_wMK   heuristic_     3208.00      32.00       4.00     4         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wDLY  heuristic_       38.00      34.00       0.00     4         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wMOV  heuristic_       47.00      33.00      14.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wMK   heuristic_     5990.50      59.50      40.50     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wDLY  heuristic_      595.00      73.00       5.00    22         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wMOV  heuristic_       68.50      61.50       7.00     0         -      60.0
  scn_hub_loose_P5_R20_seed5         igvnd_wMK   heuristic_    12916.00     125.00     396.00    20         -      60.1
  scn_hub_loose_P5_R20_seed5         igvnd_wDLY  heuristic_    34431.00     137.00     342.50    44         -      60.1
  scn_hub_loose_P5_R20_seed5         igvnd_wMOV  heuristic_      518.50     149.00     369.50     0         -      60.3
  scn_hub_loose_P5_R30_seed5         igvnd_wMK   heuristic_    25269.00     235.00    1697.00    72         -      60.1
  scn_hub_loose_P5_R30_seed5         igvnd_wDLY  heuristic_   165983.00     233.00    1657.50     0         -      60.1
  scn_hub_loose_P5_R30_seed5         igvnd_wMOV  heuristic_     1825.50     232.00    1593.50     0         -      60.1
  scn_hub_loose_P5_R5_seed5          igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wMK   heuristic_     6031.00      59.50      61.00    20         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wDLY  heuristic_     5748.00      74.00      56.50    24         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wMOV  heuristic_      120.00      60.50      59.50     0         -      60.0
  scn_hub_medium_P5_R20_seed5        igvnd_wMK   heuristic_    13065.00     124.50     615.00     0         -      60.1
  scn_hub_medium_P5_R20_seed5        igvnd_wDLY  heuristic_    52511.00     131.00     523.50    30         -      60.0
  scn_hub_medium_P5_R20_seed5        igvnd_wMOV  heuristic_      698.50     135.00     563.50     0         -      60.0
  scn_hub_medium_P5_R30_seed5        igvnd_wMK   heuristic_    25660.00     236.00    1996.00    64         -      60.1
  scn_hub_medium_P5_R30_seed5        igvnd_wDLY  heuristic_   191728.00     246.00    1914.50    32         -      60.1
  scn_hub_medium_P5_R30_seed5        igvnd_wMOV  heuristic_     2320.50     231.50    2089.00     0         -      60.2
  scn_hub_medium_P5_R5_seed5         igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMK   heuristic_     6079.50      59.50     129.50     0         -      60.1
  scn_hub_tight_P5_R10_seed5         igvnd_wDLY  heuristic_    10489.00      71.00     104.00    18         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMOV  heuristic_      171.00      60.50     110.50     0         -      60.1
  scn_hub_tight_P5_R20_seed5         igvnd_wMK   heuristic_    13218.00     124.50     760.00     8         -      60.0
  scn_hub_tight_P5_R20_seed5         igvnd_wDLY  heuristic_    65930.00     136.00     657.50    44         -      60.0
  scn_hub_tight_P5_R20_seed5         igvnd_wMOV  heuristic_      838.00     134.00     704.00     0         -      60.2
  scn_hub_tight_P5_R30_seed5         igvnd_wMK   heuristic_    25082.50     228.00    2282.50     0         -      60.2
  scn_hub_tight_P5_R30_seed5         igvnd_wDLY  heuristic_   225377.00     227.00    2251.50     0         -      60.1
  scn_hub_tight_P5_R30_seed5         igvnd_wMOV  heuristic_     2585.00     238.00    2347.00     0         -      60.2
