==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 14cc776
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    

  Per-experiment parameters:
  Label          Solver            weight_makespan  weight_delay  weight_movements
  --------------------------------------------------------------------------------
  milp_job_wMK   MILPJobsV2Solver  100              1             1               
  milp_job_wDLY  MILPJobsV2Solver  1                100           1               
  milp_job_wMOV  MILPJobsV2Solver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
  heuristic: igvnd_wMK / igvnd_wDLY / igvnd_wMOV   (MILP rows from cache)
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

  -- Relative objective gap, aggregated over all profiles --
  [ALL profiles]
    (no paired MILP/heuristic results yet)

  -- Per-component mean Δ (heuristic − MILP); negative = heuristic better --
  -- (relative gap is distorted when the optimum delay ≈ 0; read these too)
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

==================================================================


==================================================================
  SUMMARY  —  261 ok  /  0 failed  /  261 total
==================================================================
  Instance                           Experiment     Status             Obj   Makespan      Delay   Mov       Gap   Time(s)
  scn_two_rows_medium_P5_R30_seed9   milp_job_wDLY  maxTimeLim   234455.00     303.00    2341.50     2    99.97%      63.4
  scn_two_rows_medium_P5_R30_seed9   milp_job_wMOV  maxTimeLim     2227.50     263.50    1964.00     0    96.86%      63.4
  scn_two_rows_medium_P5_R5_seed9    milp_job_wMK   optimal        4300.00      43.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R5_seed9    milp_job_wDLY  optimal          43.00      43.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R5_seed9    milp_job_wMOV  optimal          43.00      43.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R10_seed9    milp_job_wMK   optimal        6943.50      68.50      93.50     0     0.00%      38.5
  scn_two_rows_tight_P5_R10_seed9    milp_job_wDLY  maxTimeLim     9421.50      71.50      93.50     0    99.50%      60.4
  scn_two_rows_tight_P5_R10_seed9    milp_job_wMOV  maxTimeLim      162.00      68.50      93.50     0    35.19%      60.3
  scn_two_rows_tight_P5_R20_seed9    milp_job_wMK   maxTimeLim    13949.50     131.50     789.50    10    59.86%      61.3
  scn_two_rows_tight_P5_R20_seed9    milp_job_wDLY  maxTimeLim    61443.50     131.50     613.00    12    99.91%      61.3
  scn_two_rows_tight_P5_R20_seed9    milp_job_wMOV  maxTimeLim      724.50     125.50     599.00     0    92.27%      61.3
  scn_two_rows_tight_P5_R30_seed9    milp_job_wMK   maxTimeLim    32623.00     299.00    2723.00     0    78.54%      63.4
  scn_two_rows_tight_P5_R30_seed9    milp_job_wDLY  maxTimeLim   230472.50     272.50    2302.00     0    99.97%      63.4
  scn_two_rows_tight_P5_R30_seed9    milp_job_wMOV  maxTimeLim     2588.50     264.00    2324.50     0    97.30%      63.4
  scn_two_rows_tight_P5_R5_seed9     milp_job_wMK   optimal        4300.00      43.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R5_seed9     milp_job_wDLY  optimal          43.00      43.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R5_seed9     milp_job_wMOV  optimal          43.00      43.00       0.00     0     0.00%       0.1
  scn_chain_tight_P5_R10_seed10      milp_job_wMK   optimal        6271.50      61.50     109.50    12     0.00%      31.0
  scn_chain_tight_P5_R10_seed10      milp_job_wDLY  maxTimeLim    12141.00      73.00     120.50    18    99.64%      60.6
  scn_chain_tight_P5_R10_seed10      milp_job_wMOV  maxTimeLim      194.00      70.50     123.50     0    77.32%      60.6
  scn_full_tight_P5_R10_seed10       milp_job_wMK   maxTimeLim     6897.00      67.50     135.00    12    36.20%      61.4
  scn_full_tight_P5_R10_seed10       milp_job_wDLY  maxTimeLim    14132.50      74.50     140.50     8    99.69%      61.4
  scn_full_tight_P5_R10_seed10       milp_job_wMOV  maxTimeLim      194.00      70.50     123.50     0    77.32%      61.4
  scn_full_tight_P5_R20_seed10       milp_job_wMK   maxTimeLim    18062.00     168.00    1262.00     0    70.10%      65.8
  scn_full_tight_P5_R20_seed10       milp_job_wDLY  maxTimeLim   144244.50     212.50    1440.00    32    99.96%      65.7
  scn_full_tight_P5_R20_seed10       milp_job_wMOV  maxTimeLim     1412.00     199.00    1213.00     0    96.18%      65.7
  scn_hub_tight_P5_R10_seed10        milp_job_wMK   optimal        6264.00      61.50     106.00     8     0.00%       9.0
  scn_hub_tight_P5_R10_seed10        milp_job_wDLY  maxTimeLim    10373.00      65.00     103.00     8    80.57%      60.7
  scn_hub_tight_P5_R10_seed10        milp_job_wMOV  maxTimeLim      168.00      63.50     104.50     0    33.93%      60.7
  scn_none_tight_P5_R10_seed10       milp_job_wMK   optimal        6245.50      61.50      95.50     0     0.00%       0.1
  scn_none_tight_P5_R10_seed10       milp_job_wDLY  optimal        9611.50      61.50      95.50     0     0.00%       2.7
  scn_none_tight_P5_R10_seed10       milp_job_wMOV  optimal         157.00      61.50      95.50     0     0.00%       1.8
  scn_triangle_loose_P5_R10_seed10   milp_job_wMK   optimal        6160.00      61.50      10.00     0     0.00%       6.7
  scn_triangle_loose_P5_R10_seed10   milp_job_wDLY  optimal          65.50      65.50       0.00     0     0.00%       7.0
  scn_triangle_loose_P5_R10_seed10   milp_job_wMOV  optimal          65.00      63.50       1.50     0     0.00%       4.2
  scn_triangle_loose_P5_R20_seed10   milp_job_wMK   maxTimeLim    13465.00     130.50     415.00     0    59.90%      61.9
  scn_triangle_loose_P5_R20_seed10   milp_job_wDLY  maxTimeLim    44371.50     163.50     442.00     8    99.88%      62.0
  scn_triangle_loose_P5_R20_seed10   milp_job_wMOV  maxTimeLim      564.50     136.50     428.00     0    90.43%      61.9
  scn_triangle_loose_P5_R30_seed10   milp_job_wMK   maxTimeLim    33002.50     306.00    2398.50     4    76.37%      64.7
  scn_triangle_loose_P5_R30_seed10   milp_job_wDLY  maxTimeLim   207234.00     284.00    2069.50     0    99.96%      64.7
  scn_triangle_loose_P5_R30_seed10   milp_job_wMOV  maxTimeLim     2599.00     358.50    2240.50     0    97.00%      64.7
  scn_triangle_loose_P5_R5_seed10    milp_job_wMK   optimal        3500.00      35.00       0.00     0     0.00%       0.1
  scn_triangle_loose_P5_R5_seed10    milp_job_wDLY  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_triangle_loose_P5_R5_seed10    milp_job_wMOV  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_triangle_medium_P5_R10_seed10  milp_job_wMK   optimal        6201.50      61.50      51.50     0     0.00%       9.4
  scn_triangle_medium_P5_R10_seed10  milp_job_wDLY  maxTimeLim     5112.50      62.50      50.50     0    99.14%      60.5
  scn_triangle_medium_P5_R10_seed10  milp_job_wMOV  optimal         113.00      61.50      51.50     0     0.00%      58.6
  scn_triangle_medium_P5_R20_seed10  milp_job_wMK   maxTimeLim    13641.50     130.50     591.50     0    60.41%      62.0
  scn_triangle_medium_P5_R20_seed10  milp_job_wDLY  maxTimeLim    62516.00     148.00     623.50    18    99.91%      61.9
  scn_triangle_medium_P5_R20_seed10  milp_job_wMOV  maxTimeLim      772.00     138.50     633.50     0    93.01%      61.9
  scn_triangle_medium_P5_R30_seed10  milp_job_wMK   maxTimeLim    34030.50     313.00    2730.50     0    77.08%      64.6
  scn_triangle_medium_P5_R30_seed10  milp_job_wDLY  maxTimeLim   307695.00     345.00    3073.50     0    99.97%      64.7
  scn_triangle_medium_P5_R30_seed10  milp_job_wMOV  maxTimeLim     2853.50     329.50    2524.00     0    97.27%      64.7
  scn_triangle_medium_P5_R5_seed10   milp_job_wMK   optimal        3500.00      35.00       0.00     0     0.00%       0.2
  scn_triangle_medium_P5_R5_seed10   milp_job_wDLY  optimal          35.00      35.00       0.00     0     0.00%       0.2
  scn_triangle_medium_P5_R5_seed10   milp_job_wMOV  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed10   milp_job_wMK   optimal        6245.50      61.50      95.50     0     0.00%      37.9
  scn_triangle_tight_P5_R10_seed10   milp_job_wDLY  maxTimeLim    10724.50      64.50     106.50    10    99.59%      60.5
  scn_triangle_tight_P5_R10_seed10   milp_job_wMOV  maxTimeLim      157.00      61.50      95.50     0    44.90%      60.5
  scn_triangle_tight_P5_R20_seed10   milp_job_wMK   maxTimeLim    14704.50     139.00     784.50    20    63.28%      61.9
  scn_triangle_tight_P5_R20_seed10   milp_job_wDLY  maxTimeLim    82671.00     155.00     825.00    16    99.93%      61.9
  scn_triangle_tight_P5_R20_seed10   milp_job_wMOV  maxTimeLim      886.50     154.00     732.50     0    93.91%      61.9
  scn_triangle_tight_P5_R30_seed10   milp_job_wMK   maxTimeLim    44126.50     403.50    3776.50     0    82.32%      64.6
  scn_triangle_tight_P5_R30_seed10   milp_job_wDLY  maxTimeLim   329687.00     387.00    3293.00     0    99.98%      64.6
  scn_triangle_tight_P5_R30_seed10   milp_job_wMOV  maxTimeLim     3931.50     343.50    3588.00     0    98.02%      64.7
  scn_triangle_tight_P5_R5_seed10    milp_job_wMK   optimal        3500.00      35.00       0.00     0     0.00%       0.2
  scn_triangle_tight_P5_R5_seed10    milp_job_wDLY  optimal          35.00      35.00       0.00     0     0.00%       0.2
  scn_triangle_tight_P5_R5_seed10    milp_job_wMOV  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_loose_P5_R10_seed10   milp_job_wMK   optimal        6163.50      61.50      13.50     0     0.00%       2.6
  scn_two_rows_loose_P5_R10_seed10   milp_job_wDLY  optimal          66.50      66.50       0.00     0     0.00%       3.1
  scn_two_rows_loose_P5_R10_seed10   milp_job_wMOV  optimal          66.00      63.50       2.50     0     0.00%       3.0
  scn_two_rows_loose_P5_R20_seed10   milp_job_wMK   maxTimeLim    13196.00     128.00     386.00    10    59.08%      61.3
  scn_two_rows_loose_P5_R20_seed10   milp_job_wDLY  maxTimeLim    38086.50     132.50     379.50     4    99.86%      61.4
  scn_two_rows_loose_P5_R20_seed10   milp_job_wMOV  maxTimeLim      540.00     133.50     406.50     0    90.00%      61.4
  scn_two_rows_loose_P5_R30_seed10   milp_job_wMK   maxTimeLim    25587.00     239.50    1637.00     0    69.52%      63.3
  scn_two_rows_loose_P5_R30_seed10   milp_job_wDLY  maxTimeLim   170714.00     314.00    1704.00     0    99.95%      63.5
  scn_two_rows_loose_P5_R30_seed10   milp_job_wMOV  maxTimeLim     1716.50     240.50    1476.00     0    95.46%      63.3
  scn_two_rows_loose_P5_R5_seed10    milp_job_wMK   optimal        3500.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_loose_P5_R5_seed10    milp_job_wDLY  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_loose_P5_R5_seed10    milp_job_wMOV  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R10_seed10  milp_job_wMK   optimal        6207.50      61.50      57.50     0     0.00%       3.8
  scn_two_rows_medium_P5_R10_seed10  milp_job_wDLY  maxTimeLim     5313.50      63.50      52.50     0    99.17%      60.5
  scn_two_rows_medium_P5_R10_seed10  milp_job_wMOV  optimal         116.00      62.50      53.50     0     0.00%      48.5
  scn_two_rows_medium_P5_R20_seed10  milp_job_wMK   maxTimeLim    13000.50     124.50     542.50     8    58.46%      61.4
  scn_two_rows_medium_P5_R20_seed10  milp_job_wDLY  maxTimeLim    63360.00     158.00     632.00     2    99.91%      61.3
  scn_two_rows_medium_P5_R20_seed10  milp_job_wMOV  maxTimeLim      680.50     139.50     541.00     0    92.06%      61.3
  scn_two_rows_medium_P5_R30_seed10  milp_job_wMK   maxTimeLim    23626.50     219.00    1726.50     0    66.99%      63.3
  scn_two_rows_medium_P5_R30_seed10  milp_job_wDLY  maxTimeLim   191094.00     240.00    1908.50     4    99.96%      63.2
  scn_two_rows_medium_P5_R30_seed10  milp_job_wMOV  maxTimeLim     1999.50     239.00    1760.50     0    96.10%      63.3
  scn_two_rows_medium_P5_R5_seed10   milp_job_wMK   optimal        3500.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R5_seed10   milp_job_wDLY  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R5_seed10   milp_job_wMOV  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R10_seed10   milp_job_wMK   optimal        6251.50      61.50     101.50     0     0.00%      18.3
  scn_two_rows_tight_P5_R10_seed10   milp_job_wDLY  maxTimeLim     9824.50      70.50      97.50     4    99.55%      60.4
  scn_two_rows_tight_P5_R10_seed10   milp_job_wMOV  maxTimeLim      162.00      63.50      98.50     0    60.49%      60.4
  scn_two_rows_tight_P5_R20_seed10   milp_job_wMK   maxTimeLim    13819.50     131.00     711.50     8    60.92%      61.4
  scn_two_rows_tight_P5_R20_seed10   milp_job_wDLY  maxTimeLim    66227.50     127.50     661.00     0    99.92%      61.3
  scn_two_rows_tight_P5_R20_seed10   milp_job_wMOV  maxTimeLim      839.50     136.50     703.00     0    93.57%      61.4
  scn_two_rows_tight_P5_R30_seed10   milp_job_wMK   maxTimeLim    28375.50     258.50    2525.50     0    72.51%      64.5
  scn_two_rows_tight_P5_R30_seed10   milp_job_wDLY  maxTimeLim   227485.50     281.50    2272.00     4    99.97%      63.4
  scn_two_rows_tight_P5_R30_seed10   milp_job_wMOV  maxTimeLim     2604.50     263.50    2341.00     0    97.01%      63.3
  scn_two_rows_tight_P5_R5_seed10    milp_job_wMK   optimal        3500.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R5_seed10    milp_job_wDLY  optimal          35.00      35.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R5_seed10    milp_job_wMOV  optimal          35.00      35.00       0.00     0     0.00%       0.1
==================================================================
