==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 4a80e79
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  ---------------------------------------------------------------------------------------
  igvnd_wMK   IteratedGreedyVNDJobSolver  100              1             1               
  igvnd_wDLY  IteratedGreedyVNDJobSolver  1                100           1               
  igvnd_wMOV  IteratedGreedyVNDJobSolver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

  -- Relative objective gap, aggregated over all profiles --
  [ALL profiles]
    (no paired MILP/heuristic results yet)

  -- Per-component mean Δ (heuristic − MILP); negative = heuristic better --
  -- (relative gap is distorted when the optimum delay ≈ 0; read these too)
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

==================================================================


==================================================================
  SUMMARY  —  360 ok  /  0 failed  /  360 total
==================================================================
  Instance                           Experiment  Status             Obj   Makespan      Delay   Mov       Gap   Time(s)
  scn_chain_tight_P5_R10_seed4       igvnd_wDLY  heuristic_    12889.50      81.50     128.00     8         -      60.1
  scn_chain_tight_P5_R10_seed4       igvnd_wMOV  heuristic_      225.00      81.50     143.50     0         -      59.6
  scn_full_tight_P5_R10_seed4        igvnd_wMK   heuristic_     7935.00      77.50     165.00    20         -      60.1
  scn_full_tight_P5_R10_seed4        igvnd_wDLY  heuristic_    15336.50      84.50     152.50     2         -      60.0
  scn_full_tight_P5_R10_seed4        igvnd_wMOV  heuristic_      338.00     114.00     224.00     0         -      60.2
  scn_full_tight_P5_R20_seed4        igvnd_wMK   heuristic_    17408.00     162.00    1108.00   100         -      60.4
  scn_full_tight_P5_R20_seed4        igvnd_wDLY  heuristic_   102940.50     166.50    1027.50    24         -      60.1
  scn_full_tight_P5_R20_seed4        igvnd_wMOV  heuristic_     1269.50     187.00    1082.50     0         -      60.2
  scn_hub_tight_P5_R10_seed4         igvnd_wMK   heuristic_     6893.50      67.50     139.50     4         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wDLY  heuristic_    12576.50      76.50     125.00     0         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMOV  heuristic_      201.50      76.50     125.00     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      57.4
  scn_none_tight_P5_R10_seed4        igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      18.7
  scn_none_tight_P5_R10_seed4        igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      33.0
  scn_triangle_loose_P5_R10_seed4    igvnd_wMK   heuristic_     6809.00      67.50      51.00     8         -      60.0
  scn_triangle_loose_P5_R10_seed4    igvnd_wDLY  heuristic_      231.50      81.50       1.50     0         -      60.0
  scn_triangle_loose_P5_R10_seed4    igvnd_wMOV  heuristic_       85.50      72.50      13.00     0         -      60.0
  scn_triangle_medium_P5_R10_seed4   igvnd_wMK   heuristic_     6844.00      67.50      94.00     0         -      60.0
  scn_triangle_medium_P5_R10_seed4   igvnd_wDLY  heuristic_     6984.50      76.50      69.00     8         -      60.0
  scn_triangle_medium_P5_R10_seed4   igvnd_wMOV  heuristic_      143.50      72.50      71.00     0         -      60.0
  scn_triangle_tight_P5_R10_seed4    igvnd_wMK   heuristic_     6897.00      67.50     141.00     6         -      60.0
  scn_triangle_tight_P5_R10_seed4    igvnd_wDLY  heuristic_    12376.50      72.50     123.00     4         -      57.0
  scn_triangle_tight_P5_R10_seed4    igvnd_wMOV  heuristic_      199.00      72.50     126.50     0         -      60.0
  scn_triangle_tight_P5_R20_seed4    igvnd_wMK   heuristic_    14018.50     131.50     852.50    16         -      60.0
  scn_triangle_tight_P5_R20_seed4    igvnd_wDLY  heuristic_    73088.00     138.00     729.50     0         -      60.2
  scn_triangle_tight_P5_R20_seed4    igvnd_wMOV  heuristic_      874.00     137.50     736.50     0         -      60.1
  scn_triangle_tight_P5_R30_seed4    igvnd_wMK   heuristic_    25053.00     228.50    2203.00     0         -      60.1
  scn_triangle_tight_P5_R30_seed4    igvnd_wDLY  heuristic_   214355.00     247.00    2140.50    58         -      60.1
  scn_triangle_tight_P5_R30_seed4    igvnd_wMOV  heuristic_     2419.50     238.50    2181.00     0         -      60.2
  scn_triangle_tight_P5_R5_seed4     igvnd_wMK   heuristic_     4401.00      44.00       1.00     0         -       1.8
  scn_triangle_tight_P5_R5_seed4     igvnd_wDLY  heuristic_       47.00      45.00       0.00     2         -       1.5
  scn_triangle_tight_P5_R5_seed4     igvnd_wMOV  heuristic_       45.00      44.00       1.00     0         -       1.4
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMK   heuristic_     6794.50      66.50     136.50     8         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wDLY  heuristic_    12034.50      76.50     119.50     8         -      53.6
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMOV  heuristic_      194.00      72.50     121.50     0         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMK   heuristic_     6066.00      59.50     106.00    10         -      60.1
  scn_chain_tight_P5_R10_seed5       igvnd_wDLY  heuristic_    10372.50      64.50     103.00     8         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMOV  heuristic_      231.50      75.00     156.50     0         -      60.0
  scn_full_tight_P5_R10_seed5        igvnd_wMK   heuristic_     6835.00      66.50     167.00    18         -      60.0
  scn_full_tight_P5_R10_seed5        igvnd_wDLY  heuristic_    13565.50      75.50     134.50    40         -      60.0
  scn_full_tight_P5_R10_seed5        igvnd_wMOV  heuristic_      250.00      72.00     178.00     0         -      60.2
  scn_full_tight_P5_R20_seed5        igvnd_wMK   heuristic_    15776.00     147.50     990.00    36         -      60.2
